from,to,combined_score
9606.ENSP00000362306,9606.ENSP00000373715,816.0
9606.ENSP00000362329,9606.ENSP00000367615,843.0
9606.ENSP00000362334,9606.ENSP00000372155,984.0
9606.ENSP00000362334,9606.ENSP00000364016,999.0
9606.ENSP00000362334,9606.ENSP00000363993,999.0
9606.ENSP00000362352,9606.ENSP00000362649,733.0
9606.ENSP00000362361,9606.ENSP00000368459,795.0
9606.ENSP00000362361,9606.ENSP00000370938,823.0
9606.ENSP00000362361,9606.ENSP00000375809,918.0
9606.ENSP00000362361,9606.ENSP00000364578,972.0
9606.ENSP00000362361,9606.ENSP00000374529,999.0
9606.ENSP00000362410,9606.ENSP00000363929,761.0
9606.ENSP00000362413,9606.ENSP00000369134,750.0
9606.ENSP00000362413,9606.ENSP00000370517,841.0
9606.ENSP00000362441,9606.ENSP00000372023,788.0
9606.ENSP00000362441,9606.ENSP00000375978,815.0
9606.ENSP00000362441,9606.ENSP00000369497,891.0
9606.ENSP00000362463,9606.ENSP00000364699,814.0
9606.ENSP00000362463,9606.ENSP00000367309,833.0
9606.ENSP00000362649,9606.ENSP00000366915,711.0
9606.ENSP00000362649,9606.ENSP00000369270,727.0
9606.ENSP00000362649,9606.ENSP00000368880,728.0
9606.ENSP00000362649,9606.ENSP00000365804,735.0
9606.ENSP00000362649,9606.ENSP00000363804,735.0
9606.ENSP00000362649,9606.ENSP00000372221,779.0
9606.ENSP00000362649,9606.ENSP00000362768,796.0
9606.ENSP00000362649,9606.ENSP00000364519,802.0
9606.ENSP00000362649,9606.ENSP00000362981,804.0
9606.ENSP00000362649,9606.ENSP00000365720,830.0
9606.ENSP00000362649,9606.ENSP00000372351,901.0
9606.ENSP00000362649,9606.ENSP00000368632,911.0
9606.ENSP00000362649,9606.ENSP00000365682,943.0
9606.ENSP00000362649,9606.ENSP00000363822,964.0
9606.ENSP00000362649,9606.ENSP00000368686,996.0
9606.ENSP00000362649,9606.ENSP00000369424,999.0
9606.ENSP00000362680,9606.ENSP00000367851,721.0
9606.ENSP00000362680,9606.ENSP00000366109,774.0
9606.ENSP00000362680,9606.ENSP00000365016,792.0
9606.ENSP00000362680,9606.ENSP00000375892,829.0
9606.ENSP00000362680,9606.ENSP00000362924,836.0
9606.ENSP00000362680,9606.ENSP00000365312,878.0
9606.ENSP00000362680,9606.ENSP00000371067,917.0
9606.ENSP00000362680,9606.ENSP00000369689,927.0
9606.ENSP00000362680,9606.ENSP00000368759,933.0
9606.ENSP00000362680,9606.ENSP00000366563,967.0
9606.ENSP00000362680,9606.ENSP00000371897,969.0
9606.ENSP00000362680,9606.ENSP00000363822,985.0
9606.ENSP00000362680,9606.ENSP00000365891,987.0
9606.ENSP00000362680,9606.ENSP00000365745,998.0
9606.ENSP00000362680,9606.ENSP00000364898,999.0
9606.ENSP00000362717,9606.ENSP00000372170,780.0
9606.ENSP00000362768,9606.ENSP00000364519,996.0
9606.ENSP00000362768,9606.ENSP00000368686,998.0
9606.ENSP00000362776,9606.ENSP00000369889,757.0
9606.ENSP00000362776,9606.ENSP00000364000,831.0
9606.ENSP00000362795,9606.ENSP00000371067,754.0
9606.ENSP00000362795,9606.ENSP00000367832,901.0
9606.ENSP00000362820,9606.ENSP00000364289,727.0
9606.ENSP00000362820,9606.ENSP00000363745,906.0
9606.ENSP00000362820,9606.ENSP00000362931,975.0
9606.ENSP00000362873,9606.ENSP00000364204,712.0
9606.ENSP00000362873,9606.ENSP00000364699,951.0
9606.ENSP00000362873,9606.ENSP00000364649,952.0
9606.ENSP00000362873,9606.ENSP00000367939,995.0
9606.ENSP00000362873,9606.ENSP00000369176,999.0
9606.ENSP00000362924,9606.ENSP00000367220,777.0
9606.ENSP00000362924,9606.ENSP00000365891,849.0
9606.ENSP00000362924,9606.ENSP00000365745,987.0
9606.ENSP00000362962,9606.ENSP00000371472,992.0
9606.ENSP00000362994,9606.ENSP00000365230,706.0
9606.ENSP00000362994,9606.ENSP00000368538,746.0
9606.ENSP00000362994,9606.ENSP00000365435,997.0
9606.ENSP00000363017,9606.ENSP00000371469,717.0
9606.ENSP00000363017,9606.ENSP00000375978,758.0
9606.ENSP00000363017,9606.ENSP00000369411,772.0
9606.ENSP00000363017,9606.ENSP00000367787,773.0
9606.ENSP00000363017,9606.ENSP00000369497,861.0
9606.ENSP00000363017,9606.ENSP00000375882,868.0
9606.ENSP00000363017,9606.ENSP00000368358,939.0
9606.ENSP00000363017,9606.ENSP00000368458,944.0
9606.ENSP00000363055,9606.ENSP00000369373,782.0
9606.ENSP00000363055,9606.ENSP00000363524,848.0
9606.ENSP00000363081,9606.ENSP00000368104,764.0
9606.ENSP00000363081,9606.ENSP00000363826,776.0
9606.ENSP00000363081,9606.ENSP00000367265,984.0
9606.ENSP00000363117,9606.ENSP00000366563,755.0
9606.ENSP00000363117,9606.ENSP00000364898,807.0
9606.ENSP00000363117,9606.ENSP00000365891,864.0
9606.ENSP00000363149,9606.ENSP00000363822,728.0
9606.ENSP00000363149,9606.ENSP00000370253,880.0
9606.ENSP00000363205,9606.ENSP00000365159,928.0
9606.ENSP00000363286,9606.ENSP00000369411,738.0
9606.ENSP00000363286,9606.ENSP00000370193,761.0
9606.ENSP00000363286,9606.ENSP00000368358,985.0
9606.ENSP00000363318,9606.ENSP00000371067,958.0
9606.ENSP00000363318,9606.ENSP00000369293,999.0
9606.ENSP00000363377,9606.ENSP00000363641,813.0
9606.ENSP00000363377,9606.ENSP00000368880,932.0
9606.ENSP00000363377,9606.ENSP00000375892,957.0
9606.ENSP00000363524,9606.ENSP00000369497,725.0
9606.ENSP00000363553,9606.ENSP00000367691,992.0
9606.ENSP00000363591,9606.ENSP00000365230,999.0
9606.ENSP00000363603,9606.ENSP00000371393,726.0
9606.ENSP00000363614,9606.ENSP00000370023,738.0
9606.ENSP00000363614,9606.ENSP00000364883,982.0
9606.ENSP00000363641,9606.ENSP00000365693,853.0
9606.ENSP00000363641,9606.ENSP00000368646,889.0
9606.ENSP00000363641,9606.ENSP00000373477,925.0
9606.ENSP00000363641,9606.ENSP00000374265,938.0
9606.ENSP00000363641,9606.ENSP00000369314,966.0
9606.ENSP00000363689,9606.ENSP00000365280,871.0
9606.ENSP00000363708,9606.ENSP00000373574,997.0
9606.ENSP00000363708,9606.ENSP00000368104,999.0
9606.ENSP00000363748,9606.ENSP00000368683,730.0
9606.ENSP00000363748,9606.ENSP00000367309,779.0
9606.ENSP00000363770,9606.ENSP00000363773,999.0
9606.ENSP00000363804,9606.ENSP00000368880,861.0
9606.ENSP00000363822,9606.ENSP00000368880,921.0
9606.ENSP00000363822,9606.ENSP00000370253,950.0
9606.ENSP00000363832,9606.ENSP00000370750,914.0
9606.ENSP00000363832,9606.ENSP00000367309,969.0
9606.ENSP00000363929,9606.ENSP00000375632,706.0
9606.ENSP00000363929,9606.ENSP00000370589,735.0
9606.ENSP00000363929,9606.ENSP00000366135,809.0
9606.ENSP00000363929,9606.ENSP00000371169,821.0
9606.ENSP00000363929,9606.ENSP00000368984,823.0
9606.ENSP00000363944,9606.ENSP00000370193,902.0
9606.ENSP00000363976,9606.ENSP00000366024,783.0
9606.ENSP00000363976,9606.ENSP00000365817,965.0
9606.ENSP00000363976,9606.ENSP00000365402,974.0
9606.ENSP00000363993,9606.ENSP00000364032,948.0
9606.ENSP00000363993,9606.ENSP00000372155,993.0
9606.ENSP00000363993,9606.ENSP00000364016,999.0
9606.ENSP00000364000,9606.ENSP00000364140,766.0
9606.ENSP00000364000,9606.ENSP00000369071,792.0
9606.ENSP00000364000,9606.ENSP00000369889,878.0
9606.ENSP00000364000,9606.ENSP00000364979,914.0
9606.ENSP00000364016,9606.ENSP00000365402,781.0
9606.ENSP00000364016,9606.ENSP00000364032,917.0
9606.ENSP00000364016,9606.ENSP00000372155,985.0
9606.ENSP00000364032,9606.ENSP00000365817,726.0
9606.ENSP00000364032,9606.ENSP00000365402,727.0
9606.ENSP00000364119,9606.ENSP00000375632,991.0
9606.ENSP00000364119,9606.ENSP00000369757,994.0
9606.ENSP00000364119,9606.ENSP00000368927,995.0
9606.ENSP00000364140,9606.ENSP00000364979,740.0
9606.ENSP00000364145,9606.ENSP00000370517,962.0
9606.ENSP00000364163,9606.ENSP00000364190,738.0
9606.ENSP00000364204,9606.ENSP00000367309,743.0
9606.ENSP00000364204,9606.ENSP00000368880,854.0
9606.ENSP00000364204,9606.ENSP00000370003,876.0
9606.ENSP00000364204,9606.ENSP00000368022,894.0
9606.ENSP00000364204,9606.ENSP00000374455,979.0
9606.ENSP00000364204,9606.ENSP00000365230,986.0
9606.ENSP00000364210,9606.ENSP00000371067,920.0
9606.ENSP00000364210,9606.ENSP00000367851,939.0
9606.ENSP00000364289,9606.ENSP00000374529,757.0
9606.ENSP00000364289,9606.ENSP00000364813,862.0
9606.ENSP00000364289,9606.ENSP00000364578,997.0
9606.ENSP00000364320,9606.ENSP00000376055,745.0
9606.ENSP00000364320,9606.ENSP00000368927,772.0
9606.ENSP00000364320,9606.ENSP00000366135,820.0
9606.ENSP00000364320,9606.ENSP00000371169,935.0
9606.ENSP00000364320,9606.ENSP00000370589,941.0
9606.ENSP00000364320,9606.ENSP00000375632,950.0
9606.ENSP00000364320,9606.ENSP00000369757,965.0
9606.ENSP00000364519,9606.ENSP00000368686,999.0
9606.ENSP00000364578,9606.ENSP00000368459,723.0
9606.ENSP00000364578,9606.ENSP00000374529,766.0
9606.ENSP00000364589,9606.ENSP00000368458,808.0
9606.ENSP00000364589,9606.ENSP00000369424,861.0
9606.ENSP00000364589,9606.ENSP00000366953,964.0
9606.ENSP00000364649,9606.ENSP00000371517,840.0
9606.ENSP00000364649,9606.ENSP00000369176,859.0
9606.ENSP00000364649,9606.ENSP00000367939,886.0
9606.ENSP00000364649,9606.ENSP00000364699,999.0
9606.ENSP00000364691,9606.ENSP00000367197,832.0
9606.ENSP00000364699,9606.ENSP00000369176,804.0
9606.ENSP00000364699,9606.ENSP00000367939,946.0
9606.ENSP00000364709,9606.ENSP00000366307,840.0
9606.ENSP00000364709,9606.ENSP00000364731,988.0
9606.ENSP00000364731,9606.ENSP00000366307,942.0
9606.ENSP00000364794,9606.ENSP00000369038,996.0
9606.ENSP00000364802,9606.ENSP00000364805,705.0
9606.ENSP00000364802,9606.ENSP00000369127,956.0
9606.ENSP00000364805,9606.ENSP00000369127,960.0
9606.ENSP00000364813,9606.ENSP00000373715,833.0
9606.ENSP00000364813,9606.ENSP00000365625,952.0
9606.ENSP00000364855,9606.ENSP00000369497,720.0
9606.ENSP00000364886,9606.ENSP00000371897,920.0
9606.ENSP00000364898,9606.ENSP00000370744,720.0
9606.ENSP00000364898,9606.ENSP00000365745,763.0
9606.ENSP00000364898,9606.ENSP00000369293,772.0
9606.ENSP00000364898,9606.ENSP00000371067,851.0
9606.ENSP00000364898,9606.ENSP00000366563,976.0
9606.ENSP00000364949,9606.ENSP00000367197,723.0
9606.ENSP00000364979,9606.ENSP00000370542,721.0
9606.ENSP00000365016,9606.ENSP00000368880,825.0
9606.ENSP00000365016,9606.ENSP00000366563,932.0
9606.ENSP00000365016,9606.ENSP00000371067,979.0
9606.ENSP00000365159,9606.ENSP00000369314,717.0
9606.ENSP00000365198,9606.ENSP00000371897,740.0
9606.ENSP00000365230,9606.ENSP00000371067,763.0
9606.ENSP00000365230,9606.ENSP00000375892,939.0
9606.ENSP00000365230,9606.ENSP00000370003,951.0
9606.ENSP00000365312,9606.ENSP00000367220,847.0
9606.ENSP00000365312,9606.ENSP00000365891,894.0
9606.ENSP00000365402,9606.ENSP00000365433,757.0
9606.ENSP00000365402,9606.ENSP00000366024,950.0
9606.ENSP00000365402,9606.ENSP00000365817,989.0
9606.ENSP00000365435,9606.ENSP00000369293,775.0
9606.ENSP00000365435,9606.ENSP00000373489,941.0
9606.ENSP00000365576,9606.ENSP00000368022,744.0
9606.ENSP00000365682,9606.ENSP00000370588,701.0
9606.ENSP00000365682,9606.ENSP00000365720,983.0
9606.ENSP00000365745,9606.ENSP00000368678,737.0
9606.ENSP00000365745,9606.ENSP00000370719,744.0
9606.ENSP00000365745,9606.ENSP00000371798,771.0
9606.ENSP00000365745,9606.ENSP00000367220,973.0
9606.ENSP00000365745,9606.ENSP00000365891,996.0
9606.ENSP00000365745,9606.ENSP00000365804,996.0
9606.ENSP00000365770,9606.ENSP00000370748,709.0
9606.ENSP00000365770,9606.ENSP00000371253,737.0
9606.ENSP00000365770,9606.ENSP00000370737,930.0
9606.ENSP00000365773,9606.ENSP00000370737,735.0
9606.ENSP00000365804,9606.ENSP00000368759,888.0
9606.ENSP00000365804,9606.ENSP00000374455,979.0
9606.ENSP00000365807,9606.ENSP00000367762,944.0
9606.ENSP00000365817,9606.ENSP00000366024,980.0
9606.ENSP00000365891,9606.ENSP00000371798,755.0
9606.ENSP00000365891,9606.ENSP00000370719,924.0
9606.ENSP00000365891,9606.ENSP00000376024,949.0
9606.ENSP00000365891,9606.ENSP00000367220,999.0
9606.ENSP00000366024,9606.ENSP00000370989,737.0
9606.ENSP00000366109,9606.ENSP00000367263,712.0
9606.ENSP00000366109,9606.ENSP00000371958,737.0
9606.ENSP00000366135,9606.ENSP00000375632,941.0
9606.ENSP00000366135,9606.ENSP00000369757,950.0
9606.ENSP00000366135,9606.ENSP00000371169,966.0
9606.ENSP00000366135,9606.ENSP00000370589,977.0
9606.ENSP00000366135,9606.ENSP00000374354,999.0
9606.ENSP00000366135,9606.ENSP00000368984,999.0
9606.ENSP00000366156,9606.ENSP00000368572,972.0
9606.ENSP00000366563,9606.ENSP00000370698,901.0
9606.ENSP00000366563,9606.ENSP00000371067,938.0
9606.ENSP00000366563,9606.ENSP00000375892,962.0
9606.ENSP00000366565,9606.ENSP00000366746,965.0
9606.ENSP00000366746,9606.ENSP00000371067,974.0
9606.ENSP00000367028,9606.ENSP00000370589,963.0
9606.ENSP00000367034,9606.ENSP00000370193,807.0
9606.ENSP00000367034,9606.ENSP00000370114,811.0
9606.ENSP00000367034,9606.ENSP00000375809,836.0
9606.ENSP00000367034,9606.ENSP00000372351,838.0
9606.ENSP00000367050,9606.ENSP00000368959,906.0
9606.ENSP00000367123,9606.ENSP00000370128,701.0
9606.ENSP00000367123,9606.ENSP00000371958,750.0
9606.ENSP00000367196,9606.ENSP00000371253,831.0
9606.ENSP00000367220,9606.ENSP00000370719,735.0
9606.ENSP00000367309,9606.ENSP00000368572,920.0
9606.ENSP00000367446,9606.ENSP00000370542,711.0
9606.ENSP00000367615,9606.ENSP00000371253,879.0
9606.ENSP00000367615,9606.ENSP00000371230,960.0
9606.ENSP00000367615,9606.ENSP00000369456,989.0
9606.ENSP00000367762,9606.ENSP00000369689,718.0
9606.ENSP00000367762,9606.ENSP00000370744,937.0
9606.ENSP00000367787,9606.ENSP00000375809,803.0
9606.ENSP00000367787,9606.ENSP00000368100,809.0
9606.ENSP00000367787,9606.ENSP00000368458,916.0
9606.ENSP00000367787,9606.ENSP00000375978,964.0
9606.ENSP00000367851,9606.ENSP00000373477,739.0
9606.ENSP00000367851,9606.ENSP00000374265,753.0
9606.ENSP00000367851,9606.ENSP00000368727,782.0
9606.ENSP00000367938,9606.ENSP00000367939,941.0
9606.ENSP00000367939,9606.ENSP00000371425,924.0
9606.ENSP00000367939,9606.ENSP00000369176,988.0
9606.ENSP00000368022,9606.ENSP00000370003,810.0
9606.ENSP00000368022,9606.ENSP00000374455,994.0
9606.ENSP00000368100,9606.ENSP00000369497,759.0
9606.ENSP00000368100,9606.ENSP00000372023,785.0
9606.ENSP00000368100,9606.ENSP00000375978,806.0
9606.ENSP00000368100,9606.ENSP00000371321,815.0
9606.ENSP00000368104,9606.ENSP00000372170,797.0
9606.ENSP00000368104,9606.ENSP00000369889,855.0
9606.ENSP00000368104,9606.ENSP00000373574,916.0
9606.ENSP00000368237,9606.ENSP00000368959,853.0
9606.ENSP00000368265,9606.ENSP00000368856,711.0
9606.ENSP00000368265,9606.ENSP00000371067,769.0
9606.ENSP00000368265,9606.ENSP00000370698,986.0
9606.ENSP00000368358,9606.ENSP00000371321,759.0
9606.ENSP00000368358,9606.ENSP00000369411,851.0
9606.ENSP00000368358,9606.ENSP00000368458,987.0
9606.ENSP00000368458,9606.ENSP00000370376,805.0
9606.ENSP00000368458,9606.ENSP00000375978,824.0
9606.ENSP00000368458,9606.ENSP00000369411,999.0
9606.ENSP00000368458,9606.ENSP00000371321,999.0
9606.ENSP00000368459,9606.ENSP00000370193,831.0
9606.ENSP00000368459,9606.ENSP00000370589,904.0
9606.ENSP00000368538,9606.ENSP00000370989,860.0
9606.ENSP00000368632,9606.ENSP00000370842,816.0
9606.ENSP00000368632,9606.ENSP00000370343,853.0
9606.ENSP00000368637,9606.ENSP00000371253,833.0
9606.ENSP00000368646,9606.ENSP00000373477,737.0
9606.ENSP00000368678,9606.ENSP00000370542,763.0
9606.ENSP00000368727,9606.ENSP00000373477,881.0
9606.ENSP00000368727,9606.ENSP00000374265,886.0
9606.ENSP00000368880,9606.ENSP00000371267,842.0
9606.ENSP00000368880,9606.ENSP00000375892,986.0
9606.ENSP00000368927,9606.ENSP00000369757,975.0
9606.ENSP00000368927,9606.ENSP00000375632,991.0
9606.ENSP00000368982,9606.ENSP00000369703,769.0
9606.ENSP00000368984,9606.ENSP00000371169,815.0
9606.ENSP00000368984,9606.ENSP00000370589,868.0
9606.ENSP00000368984,9606.ENSP00000374354,999.0
9606.ENSP00000369038,9606.ENSP00000376055,825.0
9606.ENSP00000369274,9606.ENSP00000369689,920.0
9606.ENSP00000369292,9606.ENSP00000371471,858.0
9606.ENSP00000369293,9606.ENSP00000371067,879.0
9606.ENSP00000369314,9606.ENSP00000369456,741.0
9606.ENSP00000369314,9606.ENSP00000373477,868.0
9606.ENSP00000369314,9606.ENSP00000374265,869.0
9606.ENSP00000369411,9606.ENSP00000369497,723.0
9606.ENSP00000369411,9606.ENSP00000370376,877.0
9606.ENSP00000369411,9606.ENSP00000371469,901.0
9606.ENSP00000369411,9606.ENSP00000371321,999.0
9606.ENSP00000369456,9606.ENSP00000370376,959.0
9606.ENSP00000369497,9606.ENSP00000371194,706.0
9606.ENSP00000369497,9606.ENSP00000369614,771.0
9606.ENSP00000369497,9606.ENSP00000375978,890.0
9606.ENSP00000369497,9606.ENSP00000372023,985.0
9606.ENSP00000369530,9606.ENSP00000374265,915.0
9606.ENSP00000369530,9606.ENSP00000373477,921.0
9606.ENSP00000369614,9606.ENSP00000370803,761.0
9606.ENSP00000369614,9606.ENSP00000371472,894.0
9606.ENSP00000369689,9606.ENSP00000370803,701.0
9606.ENSP00000369689,9606.ENSP00000375892,713.0
9606.ENSP00000369689,9606.ENSP00000370527,749.0
9606.ENSP00000369689,9606.ENSP00000371067,795.0
9606.ENSP00000369689,9606.ENSP00000370744,946.0
9606.ENSP00000369689,9606.ENSP00000370373,962.0
9606.ENSP00000369757,9606.ENSP00000376055,959.0
9606.ENSP00000369757,9606.ENSP00000371169,990.0
9606.ENSP00000369757,9606.ENSP00000370589,995.0
9606.ENSP00000369757,9606.ENSP00000375632,999.0
9606.ENSP00000369889,9606.ENSP00000370542,783.0
9606.ENSP00000369927,9606.ENSP00000370129,997.0
9606.ENSP00000370003,9606.ENSP00000374455,854.0
9606.ENSP00000370034,9606.ENSP00000370989,752.0
9606.ENSP00000370128,9606.ENSP00000371469,712.0
9606.ENSP00000370193,9606.ENSP00000370589,758.0
9606.ENSP00000370193,9606.ENSP00000375809,980.0
9606.ENSP00000370253,9606.ENSP00000375892,907.0
9606.ENSP00000370343,9606.ENSP00000370542,801.0
9606.ENSP00000370589,9606.ENSP00000370968,737.0
9606.ENSP00000370589,9606.ENSP00000374354,818.0
9606.ENSP00000370589,9606.ENSP00000375632,991.0
9606.ENSP00000370589,9606.ENSP00000371169,993.0
9606.ENSP00000370698,9606.ENSP00000371067,993.0
9606.ENSP00000370719,9606.ENSP00000376024,704.0
9606.ENSP00000370737,9606.ENSP00000371253,968.0
9606.ENSP00000370938,9606.ENSP00000374529,807.0
9606.ENSP00000370968,9606.ENSP00000371253,971.0
9606.ENSP00000370975,9606.ENSP00000371336,999.0
9606.ENSP00000371067,9606.ENSP00000371425,999.0
9606.ENSP00000371169,9606.ENSP00000374354,793.0
9606.ENSP00000371169,9606.ENSP00000375632,990.0
9606.ENSP00000371267,9606.ENSP00000373489,732.0
9606.ENSP00000371267,9606.ENSP00000371532,791.0
9606.ENSP00000371321,9606.ENSP00000375978,727.0
9606.ENSP00000371469,9606.ENSP00000372023,740.0
9606.ENSP00000371554,9606.ENSP00000374265,770.0
9606.ENSP00000371554,9606.ENSP00000373477,794.0
9606.ENSP00000372023,9606.ENSP00000375978,855.0
9606.ENSP00000373477,9606.ENSP00000374265,913.0
9606.ENSP00000374309,9606.ENSP00000375778,790.0
9606.ENSP00000375632,9606.ENSP00000376055,976.0
9606.ENSP00000375711,9606.ENSP00000375892,967.0
9606.ENSP00000376188,9606.ENSP00000398368,739.0
9606.ENSP00000376197,9606.ENSP00000398698,725.0
9606.ENSP00000376197,9606.ENSP00000380070,753.0
9606.ENSP00000376197,9606.ENSP00000376822,832.0
9606.ENSP00000376197,9606.ENSP00000379350,838.0
9606.ENSP00000376197,9606.ENSP00000384964,858.0
9606.ENSP00000376197,9606.ENSP00000378364,960.0
9606.ENSP00000376197,9606.ENSP00000385834,999.0
9606.ENSP00000376268,9606.ENSP00000391249,855.0
9606.ENSP00000376272,9606.ENSP00000378356,736.0
9606.ENSP00000376272,9606.ENSP00000382628,737.0
9606.ENSP00000376272,9606.ENSP00000393139,740.0
9606.ENSP00000376272,9606.ENSP00000376457,767.0
9606.ENSP00000376272,9606.ENSP00000378699,832.0
9606.ENSP00000376272,9606.ENSP00000391090,942.0
9606.ENSP00000376276,9606.ENSP00000387996,725.0
9606.ENSP00000376276,9606.ENSP00000376309,766.0
9606.ENSP00000376276,9606.ENSP00000390265,769.0
9606.ENSP00000376276,9606.ENSP00000400142,825.0
9606.ENSP00000376306,9606.ENSP00000400175,845.0
9606.ENSP00000376306,9606.ENSP00000378356,943.0
9606.ENSP00000376309,9606.ENSP00000393388,708.0
9606.ENSP00000376309,9606.ENSP00000400142,760.0
9606.ENSP00000376330,9606.ENSP00000376367,797.0
9606.ENSP00000376330,9606.ENSP00000376345,992.0
9606.ENSP00000376345,9606.ENSP00000376637,762.0
9606.ENSP00000376345,9606.ENSP00000399324,771.0
9606.ENSP00000376345,9606.ENSP00000382423,885.0
9606.ENSP00000376345,9606.ENSP00000398368,916.0
9606.ENSP00000376345,9606.ENSP00000380638,951.0
9606.ENSP00000376345,9606.ENSP00000393312,961.0
9606.ENSP00000376345,9606.ENSP00000391592,964.0
9606.ENSP00000376345,9606.ENSP00000381492,966.0
9606.ENSP00000376345,9606.ENSP00000398655,976.0
9606.ENSP00000376345,9606.ENSP00000391669,982.0
9606.ENSP00000376345,9606.ENSP00000384675,999.0
9606.ENSP00000376457,9606.ENSP00000378295,743.0
9606.ENSP00000376457,9606.ENSP00000377492,789.0
9606.ENSP00000376457,9606.ENSP00000378356,922.0
9606.ENSP00000376457,9606.ENSP00000378699,963.0
9606.ENSP00000376457,9606.ENSP00000400175,966.0
9606.ENSP00000376544,9606.ENSP00000384371,728.0
9606.ENSP00000376544,9606.ENSP00000391592,747.0
9606.ENSP00000376609,9606.ENSP00000386884,711.0
9606.ENSP00000376637,9606.ENSP00000386884,717.0
9606.ENSP00000376637,9606.ENSP00000398632,719.0
9606.ENSP00000376637,9606.ENSP00000397297,730.0
9606.ENSP00000376637,9606.ENSP00000396198,744.0
9606.ENSP00000376637,9606.ENSP00000381185,765.0
9606.ENSP00000376637,9606.ENSP00000399324,770.0
9606.ENSP00000376637,9606.ENSP00000389814,779.0
9606.ENSP00000376637,9606.ENSP00000381775,804.0
9606.ENSP00000376637,9606.ENSP00000393312,820.0
9606.ENSP00000376637,9606.ENSP00000398698,837.0
9606.ENSP00000376637,9606.ENSP00000379140,845.0
9606.ENSP00000376637,9606.ENSP00000384092,852.0
9606.ENSP00000376637,9606.ENSP00000385675,913.0
9606.ENSP00000376637,9606.ENSP00000391826,998.0
9606.ENSP00000376678,9606.ENSP00000386857,820.0
9606.ENSP00000376678,9606.ENSP00000379616,927.0
9606.ENSP00000376765,9606.ENSP00000384273,917.0
9606.ENSP00000376808,9606.ENSP00000395574,934.0
9606.ENSP00000376808,9606.ENSP00000385057,984.0
