"protein1","protein2","combined_score"
"9606.ENSP00000362361","9606.ENSP00000267163",801
"9606.ENSP00000362361","9606.ENSP00000359531",759
"9606.ENSP00000362361","9606.ENSP00000349543",900
"9606.ENSP00000362361","9606.ENSP00000278412",782
"9606.ENSP00000362361","9606.ENSP00000473290",916
"9606.ENSP00000362361","9606.ENSP00000265963",929
"9606.ENSP00000362361","9606.ENSP00000253024",847
"9606.ENSP00000362361","9606.ENSP00000225504",980
"9606.ENSP00000362361","9606.ENSP00000262809",997
"9606.ENSP00000362361","9606.ENSP00000370938",823
"9606.ENSP00000362361","9606.ENSP00000255465",761
"9606.ENSP00000362361","9606.ENSP00000377969",847
"9606.ENSP00000362399","9606.ENSP00000254976",999
"9606.ENSP00000362399","9606.ENSP00000263864",796
"9606.ENSP00000362399","9606.ENSP00000317714",910
"9606.ENSP00000362399","9606.ENSP00000249647",837
"9606.ENSP00000362399","9606.ENSP00000479261",986
"9606.ENSP00000362399","9606.ENSP00000263354",737
"9606.ENSP00000362399","9606.ENSP00000352035",855
"9606.ENSP00000362399","9606.ENSP00000490940",712
"9606.ENSP00000362399","9606.ENSP00000338562",995
"9606.ENSP00000362399","9606.ENSP00000487444",892
"9606.ENSP00000362410","9606.ENSP00000494538",857
"9606.ENSP00000362410","9606.ENSP00000242480",729
"9606.ENSP00000362410","9606.ENSP00000306245",983
"9606.ENSP00000362410","9606.ENSP00000363929",761
"9606.ENSP00000362410","9606.ENSP00000327048",746
"9606.ENSP00000362410","9606.ENSP00000355988",806
"9606.ENSP00000362410","9606.ENSP00000362082",750
"9606.ENSP00000362410","9606.ENSP00000380379",711
"9606.ENSP00000362410","9606.ENSP00000295886",813
"9606.ENSP00000362410","9606.ENSP00000382805",766
"9606.ENSP00000362410","9606.ENSP00000376436",870
"9606.ENSP00000362410","9606.ENSP00000268638",763
"9606.ENSP00000362410","9606.ENSP00000227163",741
"9606.ENSP00000362410","9606.ENSP00000344352",750
"9606.ENSP00000362410","9606.ENSP00000360266",991
"9606.ENSP00000362410","9606.ENSP00000286234",709
"9606.ENSP00000362413","9606.ENSP00000370517",841
"9606.ENSP00000362413","9606.ENSP00000492001",739
"9606.ENSP00000362413","9606.ENSP00000264932",733
"9606.ENSP00000362413","9606.ENSP00000245932",794
"9606.ENSP00000362413","9606.ENSP00000290573",743
"9606.ENSP00000362413","9606.ENSP00000229270",999
"9606.ENSP00000362413","9606.ENSP00000358931",749
"9606.ENSP00000362413","9606.ENSP00000437955",808
"9606.ENSP00000362413","9606.ENSP00000324105",939
"9606.ENSP00000362413","9606.ENSP00000377192",759
"9606.ENSP00000362413","9606.ENSP00000335153",713
"9606.ENSP00000362413","9606.ENSP00000269848",856
"9606.ENSP00000362413","9606.ENSP00000222286",991
"9606.ENSP00000362413","9606.ENSP00000379287",787
"9606.ENSP00000362413","9606.ENSP00000339933",838
"9606.ENSP00000362413","9606.ENSP00000494750",829
"9606.ENSP00000362413","9606.ENSP00000380070",999
"9606.ENSP00000362413","9606.ENSP00000298556",830
"9606.ENSP00000362413","9606.ENSP00000355518",704
"9606.ENSP00000362413","9606.ENSP00000497767",719
"9606.ENSP00000362413","9606.ENSP00000340019",722
"9606.ENSP00000362413","9606.ENSP00000390265",726
"9606.ENSP00000362413","9606.ENSP00000496166",962
"9606.ENSP00000362413","9606.ENSP00000419425",753
"9606.ENSP00000362413","9606.ENSP00000320171",936
"9606.ENSP00000362413","9606.ENSP00000495530",996
"9606.ENSP00000362413","9606.ENSP00000378731",835
"9606.ENSP00000362413","9606.ENSP00000307940",839
"9606.ENSP00000362413","9606.ENSP00000308938",770
"9606.ENSP00000362413","9606.ENSP00000463978",701
"9606.ENSP00000362413","9606.ENSP00000297283",988
"9606.ENSP00000362413","9606.ENSP00000305995",960
"9606.ENSP00000362413","9606.ENSP00000270776",787
"9606.ENSP00000362413","9606.ENSP00000376840",983
"9606.ENSP00000362413","9606.ENSP00000437125",755
"9606.ENSP00000362413","9606.ENSP00000445175",923
"9606.ENSP00000362413","9606.ENSP00000405573",971
"9606.ENSP00000362413","9606.ENSP00000331897",722
"9606.ENSP00000362413","9606.ENSP00000321259",829
"9606.ENSP00000362413","9606.ENSP00000437402",962
"9606.ENSP00000362413","9606.ENSP00000315791",928
"9606.ENSP00000362413","9606.ENSP00000416293",720
"9606.ENSP00000362413","9606.ENSP00000359991",998
"9606.ENSP00000362413","9606.ENSP00000327070",738
"9606.ENSP00000362413","9606.ENSP00000496597",861
"9606.ENSP00000362413","9606.ENSP00000369134",750
"9606.ENSP00000362413","9606.ENSP00000391481",831
"9606.ENSP00000362441","9606.ENSP00000331897",727
"9606.ENSP00000362441","9606.ENSP00000302111",733
"9606.ENSP00000362441","9606.ENSP00000262105",745
"9606.ENSP00000362441","9606.ENSP00000268058",782
"9606.ENSP00000362441","9606.ENSP00000336687",728
"9606.ENSP00000362441","9606.ENSP00000265433",796
"9606.ENSP00000362441","9606.ENSP00000493712",999
"9606.ENSP00000362441","9606.ENSP00000298139",848
"9606.ENSP00000362441","9606.ENSP00000278412",782
"9606.ENSP00000362441","9606.ENSP00000361021",779
"9606.ENSP00000362441","9606.ENSP00000296417",776
"9606.ENSP00000362441","9606.ENSP00000229595",701
"9606.ENSP00000362441","9606.ENSP00000323421",763
"9606.ENSP00000362441","9606.ENSP00000351284",993
"9606.ENSP00000362441","9606.ENSP00000355506",756
"9606.ENSP00000362441","9606.ENSP00000434024",791
"9606.ENSP00000362441","9606.ENSP00000336701",780
"9606.ENSP00000362441","9606.ENSP00000390265",888
"9606.ENSP00000362441","9606.ENSP00000418960",858
"9606.ENSP00000362441","9606.ENSP00000228843",745
"9606.ENSP00000362441","9606.ENSP00000337976",728
"9606.ENSP00000362441","9606.ENSP00000351697",725
"9606.ENSP00000362441","9606.ENSP00000354720",789
"9606.ENSP00000362441","9606.ENSP00000372023",788
"9606.ENSP00000362441","9606.ENSP00000209875",891
"9606.ENSP00000362441","9606.ENSP00000451974",884
"9606.ENSP00000362441","9606.ENSP00000313420",704
"9606.ENSP00000362441","9606.ENSP00000263208",701
"9606.ENSP00000362441","9606.ENSP00000351015",753
"9606.ENSP00000362441","9606.ENSP00000369497",891
"9606.ENSP00000362441","9606.ENSP00000375978",815
"9606.ENSP00000362441","9606.ENSP00000352516",814
"9606.ENSP00000362441","9606.ENSP00000308405",716
"9606.ENSP00000362441","9606.ENSP00000325863",851
"9606.ENSP00000362441","9606.ENSP00000352257",802
"9606.ENSP00000362441","9606.ENSP00000320147",933
"9606.ENSP00000362441","9606.ENSP00000269305",981
"9606.ENSP00000362463","9606.ENSP00000367309",833
"9606.ENSP00000362463","9606.ENSP00000360124",729
"9606.ENSP00000362463","9606.ENSP00000356953",778
"9606.ENSP00000362463","9606.ENSP00000482543",835
"9606.ENSP00000362463","9606.ENSP00000264932",754
"9606.ENSP00000362463","9606.ENSP00000380514",999
"9606.ENSP00000362463","9606.ENSP00000425809",864
"9606.ENSP00000362463","9606.ENSP00000221130",779
"9606.ENSP00000362463","9606.ENSP00000356972",743
"9606.ENSP00000362463","9606.ENSP00000223836",732
"9606.ENSP00000362463","9606.ENSP00000364699",814
"9606.ENSP00000362463","9606.ENSP00000340684",844
"9606.ENSP00000362463","9606.ENSP00000313432",946
"9606.ENSP00000362463","9606.ENSP00000312326",813
"9606.ENSP00000362463","9606.ENSP00000315774",873
"9606.ENSP00000362469","9606.ENSP00000483185",711
"9606.ENSP00000362550","9606.ENSP00000336741",861
"9606.ENSP00000362550","9606.ENSP00000466111",705
"9606.ENSP00000362555","9606.ENSP00000287156",733
"9606.ENSP00000362555","9606.ENSP00000400906",753
"9606.ENSP00000362608","9606.ENSP00000264657",733
"9606.ENSP00000362608","9606.ENSP00000476386",849
"9606.ENSP00000362608","9606.ENSP00000341208",833
"9606.ENSP00000362608","9606.ENSP00000478887",796
"9606.ENSP00000362608","9606.ENSP00000416066",863
"9606.ENSP00000362639","9606.ENSP00000054666",847
"9606.ENSP00000362639","9606.ENSP00000420127",701
"9606.ENSP00000362649","9606.ENSP00000265165",966
"9606.ENSP00000362649","9606.ENSP00000434024",816
"9606.ENSP00000362649","9606.ENSP00000363822",964
"9606.ENSP00000362649","9606.ENSP00000348056",860
"9606.ENSP00000362649","9606.ENSP00000296504",999
"9606.ENSP00000362649","9606.ENSP00000338186",952
"9606.ENSP00000362649","9606.ENSP00000281043",914
"9606.ENSP00000362649","9606.ENSP00000302967",925
"9606.ENSP00000362649","9606.ENSP00000263754",976
"9606.ENSP00000362649","9606.ENSP00000356840",734
"9606.ENSP00000362649","9606.ENSP00000212015",993
"9606.ENSP00000362649","9606.ENSP00000405330",998
"9606.ENSP00000362649","9606.ENSP00000418960",958
"9606.ENSP00000362649","9606.ENSP00000337976",994
"9606.ENSP00000362649","9606.ENSP00000369424",999
"9606.ENSP00000362649","9606.ENSP00000354394",969
"9606.ENSP00000362649","9606.ENSP00000453095",864
"9606.ENSP00000362649","9606.ENSP00000338157",949
"9606.ENSP00000362649","9606.ENSP00000384849",903
"9606.ENSP00000362649","9606.ENSP00000494750",766
"9606.ENSP00000362649","9606.ENSP00000377060",877
